Date,DayOfWeek,Area,Weather,Festival,AvgTraffic_Area,Traffic_Today,Event,Event_Impact(%),Extra_Time_Minutes,from,to,lat_from,lon_from,lat_to,lon_to,traffic_score,event_multiplier,weather_multiplier,combined_impact_score
2025-08-13,Wednesday,Rasulgarh,Cloudy,,86,84,VIP Convoy,17,13.6,Jaydev Vihar,Khandagiri,20.289958543142188,85.84871286081055,20.3435124643866,85.87947402339735,0.709090909090909,1.17,1.05,0.8711181818181817
2025-08-06,Wednesday,Airport Road,Humid,,50,49,,0,0.0,Airport Road,Airport Road,20.37266696640335,85.77213546944843,20.34579027754562,85.87896660176332,0.07272727272727275,1.0,1.05,0.0763636363636364
2025-01-04,Saturday,Kalpana Square,Humid,,79,80,,0,0.0,Airport Road,Kalpana Square,20.336954364274106,85.86968981193026,20.24865498371715,85.77269914229682,0.6363636363636365,1.0,1.05,0.6681818181818183
2025-08-02,Saturday,Master Canteen,Sunny,,93,92,,0,0.0,Kalpana Square,Jaydev Vihar,20.362244174492478,85.80936228060823,20.281931922515774,85.8218277443474,0.8545454545454545,1.0,1.0,0.8545454545454545
2025-05-03,Saturday,Airport Road,Foggy,,68,67,,0,0.0,Airport Road,Khandagiri,20.345259061987463,85.82232802790298,20.33769483019164,85.84660584824435,0.3999999999999999,1.0,1.1,0.43999999999999995
2025-03-04,Tuesday,Master Canteen,Sunny,,98,95,Political Rally,16,12.8,Rasulgarh,Rasulgarh,20.334459064532656,85.86500206488459,20.244139589417852,85.86217370537408,0.9090909090909092,1.16,1.0,1.0545454545454547
2025-03-27,Thursday,Master Canteen,Cloudy,,94,95,Political Rally,12,9.6,Rasulgarh,Airport Road,20.233055499185962,85.82655133952032,20.329249006971438,85.84614881318615,0.9090909090909092,1.12,1.05,1.0690909090909093
2025-02-08,Saturday,Master Canteen,Foggy,,104,100,,0,0.0,Jaydev Vihar,Khandagiri,20.378237336033536,85.82253348100494,20.26722265343737,85.79500270138035,1.0,1.0,1.1,1.1
2025-08-06,Wednesday,Airport Road,Sunny,Independence Day,90,88,VIP Convoy,25,20.0,Airport Road,Master Canteen,20.302299202433826,85.78298628728183,20.3061110334363,85.78427260245694,0.7818181818181817,1.25,1.0,0.9772727272727272
2025-04-25,Friday,Jaydev Vihar,Rainy,,104,100,Accident,20,16.0,Rasulgarh,Rasulgarh,20.36675753449531,85.78884692761135,20.352716949329235,85.86726003039401,1.0,1.2,1.2,1.44
2025-03-22,Saturday,Rasulgarh,Cloudy,,87,89,,0,0.0,Airport Road,Khandagiri,20.261931307332883,85.84624976818534,20.348055900251204,85.78691623776194,0.8,1.0,1.05,0.8400000000000001
2025-05-03,Saturday,Rasulgarh,Humid,,84,87,,0,0.0,Kalpana Square,Jaydev Vihar,20.275192878952623,85.87736095286635,20.34991840705485,85.7717673152047,0.7636363636363637,1.0,1.05,0.8018181818181819
2025-06-28,Saturday,Khandagiri,Rainy,,75,75,,0,0.0,Khandagiri,Airport Road,20.244822423017037,85.7711315805943,20.296171510279553,85.84052187779,0.5454545454545454,1.0,1.2,0.6545454545454544
2025-04-18,Friday,Jaydev Vihar,Humid,,84,88,Accident,30,24.0,Khandagiri,Airport Road,20.25423770168433,85.87718973496564,20.36084047399964,85.8616033779782,0.7818181818181817,1.3,1.05,1.0671818181818182
2025-08-02,Saturday,Rasulgarh,Humid,,86,83,,0,0.0,Airport Road,Jaydev Vihar,20.265673409720655,85.84109446745983,20.249990724830994,85.86370115713468,0.6909090909090909,1.0,1.05,0.7254545454545455
2025-04-07,Monday,Master Canteen,Rainy,,104,100,Sports Event,9,7.2,Master Canteen,Jaydev Vihar,20.28066680796045,85.81995013391276,20.331630548778445,85.82239238131417,1.0,1.09,1.2,1.308
2025-01-28,Tuesday,Kalpana Square,Sunny,,65,62,,0,0.0,Master Canteen,Kalpana Square,20.345436830319127,85.84145761142646,20.298561636250867,85.85298846677003,0.3090909090909091,1.0,1.0,0.3090909090909091
2025-08-28,Thursday,Airport Road,Foggy,,56,59,,0,0.0,Jaydev Vihar,Kalpana Square,20.266640895337783,85.78190915467374,20.26881583774537,85.85025682858195,0.25454545454545463,1.0,1.1,0.28000000000000014
2025-04-24,Thursday,Rasulgarh,Humid,,75,80,,0,0.0,Jaydev Vihar,Jaydev Vihar,20.23750526846282,85.8588160429648,20.314624273238593,85.7781518247674,0.6363636363636365,1.0,1.05,0.6681818181818183
2025-07-21,Monday,Khandagiri,Sunny,Rath Yatra,85,90,,0,0.0,Kalpana Square,Jaydev Vihar,20.25133050317067,85.87077375219415,20.358128441301385,85.85895047433831,0.8181818181818181,1.0,1.0,0.8181818181818181
2025-04-14,Monday,Kalpana Square,Foggy,,75,76,,0,0.0,Kalpana Square,Master Canteen,20.359280863427614,85.8233265019738,20.376434409153312,85.87005956104146,0.5636363636363637,1.0,1.1,0.6200000000000001
2025-08-03,Sunday,Kalpana Square,Cloudy,Independence Day,93,96,,0,0.0,Airport Road,Kalpana Square,20.271256072302915,85.77133799973164,20.37431035468545,85.87253827323123,0.9272727272727272,1.0,1.05,0.9736363636363636
2025-02-27,Thursday,Jaydev Vihar,Humid,,70,71,,0,0.0,Jaydev Vihar,Master Canteen,20.312592823070176,85.798084959336,20.366764896416434,85.86034815430138,0.47272727272727266,1.0,1.05,0.49636363636363634
2025-05-27,Tuesday,Khandagiri,Sunny,,60,57,,0,0.0,Airport Road,Kalpana Square,20.278571806910957,85.77948193792896,20.332637396278074,85.81373842801416,0.21818181818181825,1.0,1.0,0.21818181818181825
2025-09-08,Monday,Khandagiri,Cloudy,,77,76,VIP Convoy,15,12.0,Kalpana Square,Airport Road,20.248697876653033,85.79007630993888,20.331188499243773,85.86712254335423,0.5636363636363637,1.15,1.05,0.6805909090909091
2025-07-04,Friday,Master Canteen,Cloudy,,92,92,Political Rally,16,12.8,Jaydev Vihar,Master Canteen,20.375735436276877,85.87587191510052,20.314011224669162,85.82054178700885,0.8545454545454545,1.16,1.05,1.0408363636363636
2025-06-18,Wednesday,Master Canteen,Foggy,,90,91,,0,0.0,Khandagiri,Master Canteen,20.310568313290794,85.79709611384936,20.27079805845747,85.81088389443914,0.8363636363636364,1.0,1.1,0.9200000000000002
2025-04-22,Tuesday,Airport Road,Sunny,,65,70,Bad Roads,6,4.8,Rasulgarh,Airport Road,20.328105141150807,85.8581112405008,20.347109741971288,85.79140485013788,0.4545454545454546,1.06,1.0,0.48181818181818187
2025-02-15,Saturday,Master Canteen,Cloudy,,105,100,Construction Work,9,7.2,Airport Road,Airport Road,20.339346834851735,85.83290562168823,20.280426566599154,85.79637951409775,1.0,1.09,1.05,1.1445
2025-04-30,Wednesday,Jaydev Vihar,Cloudy,,90,93,Accident,25,20.0,Airport Road,Airport Road,20.318961446687837,85.78061326580273,20.248756981591757,85.77449674178764,0.8727272727272728,1.25,1.05,1.1454545454545457
2025-05-29,Thursday,Kalpana Square,Cloudy,,65,68,,0,0.0,Jaydev Vihar,Master Canteen,20.358324986514667,85.85828059752046,20.343005688018273,85.86905683047841,0.4181818181818182,1.0,1.05,0.43909090909090914
2025-08-19,Tuesday,Khandagiri,Sunny,,60,65,,0,0.0,Airport Road,Rasulgarh,20.281533394731127,85.81859451708249,20.243885841086023,85.79456753576983,0.36363636363636354,1.0,1.0,0.36363636363636354
2025-07-11,Friday,Master Canteen,Rainy,,106,100,Construction Work,10,8.0,Airport Road,Jaydev Vihar,20.333541435967124,85.8186298447268,20.285772869364887,85.84009516810133,1.0,1.1,1.2,1.32
2025-02-06,Thursday,Khandagiri,Humid,,60,57,,0,0.0,Kalpana Square,Rasulgarh,20.242873950048427,85.83883949089952,20.267033015128984,85.8143307364504,0.21818181818181825,1.0,1.05,0.22909090909090918
2025-06-05,Thursday,Master Canteen,Rainy,,91,90,,0,0.0,Rasulgarh,Airport Road,20.348597953125022,85.79978345466824,20.37425374909517,85.85607435979873,0.8181818181818181,1.0,1.2,0.9818181818181817
2025-04-18,Friday,Jaydev Vihar,Sunny,,90,95,Political Rally,14,11.2,Kalpana Square,Master Canteen,20.294129657036567,85.81904983954637,20.27301636019396,85.84874204292423,0.9090909090909092,1.1400000000000001,1.0,1.0363636363636366
2025-02-13,Thursday,Master Canteen,Cloudy,,80,79,,0,0.0,Airport Road,Airport Road,20.257173266107948,85.79679289262815,20.344236916651536,85.85025265310362,0.6181818181818182,1.0,1.05,0.649090909090909
2025-08-02,Saturday,Rasulgarh,Rainy,,94,98,,0,0.0,Rasulgarh,Airport Road,20.374767140284142,85.79581860839944,20.240662423238224,85.87293713479926,0.9636363636363636,1.0,1.2,1.1563636363636363
2025-08-19,Tuesday,Rasulgarh,Sunny,,75,73,,0,0.0,Airport Road,Khandagiri,20.307222614575764,85.80684643980761,20.24661733666059,85.7705906087451,0.509090909090909,1.0,1.0,0.509090909090909
2025-07-31,Thursday,Kalpana Square,Humid,,77,76,Sports Event,15,12.0,Khandagiri,Kalpana Square,20.243899660730328,85.78664100303179,20.30959315935231,85.83659355929748,0.5636363636363637,1.15,1.05,0.6805909090909091
2025-05-05,Monday,Master Canteen,Sunny,,92,94,Political Rally,19,15.2,Airport Road,Master Canteen,20.33726596764621,85.80104640377152,20.250951002582084,85.81636121419713,0.8909090909090909,1.19,1.0,1.0601818181818181
2025-05-11,Sunday,Kalpana Square,Rainy,,98,100,,0,0.0,Khandagiri,Jaydev Vihar,20.281104763348484,85.77351438544115,20.34952668225772,85.8352044009679,1.0,1.0,1.2,1.2
2025-05-20,Tuesday,Rasulgarh,Humid,,75,76,,0,0.0,Airport Road,Airport Road,20.255322626052607,85.79951473042905,20.264388133830504,85.79802847582224,0.5636363636363637,1.0,1.05,0.5918181818181819
2025-03-26,Wednesday,Airport Road,Sunny,,61,59,Sports Event,8,6.4,Rasulgarh,Jaydev Vihar,20.234585781317485,85.83179124447126,20.33198814786033,85.81341327378526,0.25454545454545463,1.08,1.0,0.274909090909091
2025-05-25,Sunday,Master Canteen,Cloudy,,87,91,,0,0.0,Rasulgarh,Rasulgarh,20.26432722097239,85.87921334149996,20.241832353652516,85.8138470219891,0.8363636363636364,1.0,1.05,0.8781818181818183
2025-08-28,Thursday,Jaydev Vihar,Sunny,,70,68,,0,0.0,Master Canteen,Airport Road,20.356372683904535,85.8515289749339,20.353949251797154,85.8263626374727,0.4181818181818182,1.0,1.0,0.4181818181818182
2025-03-26,Wednesday,Rasulgarh,Humid,,75,75,,0,0.0,Airport Road,Kalpana Square,20.354150219998257,85.84861487592903,20.284609512714333,85.86246355013195,0.5454545454545454,1.0,1.05,0.5727272727272728
2025-04-03,Thursday,Rasulgarh,Rainy,,91,93,,0,0.0,Rasulgarh,Rasulgarh,20.258093574688438,85.82269832880571,20.252174171998437,85.83841123024683,0.8727272727272728,1.0,1.2,1.0472727272727274
2025-03-02,Sunday,Airport Road,Sunny,Holi,82,86,,0,0.0,Airport Road,Master Canteen,20.28764972753931,85.87792791027123,20.30267249840461,85.80664072659333,0.7454545454545454,1.0,1.0,0.7454545454545454
2025-08-18,Monday,Airport Road,Foggy,,57,60,,0,0.0,Khandagiri,Rasulgarh,20.27954840682719,85.7865943938679,20.335689571169944,85.80532370106701,0.2727272727272727,1.0,1.1,0.3
2025-08-21,Thursday,Master Canteen,Humid,,80,83,,0,0.0,Khandagiri,Jaydev Vihar,20.326246767664806,85.85201771177046,20.362028522084664,85.84301747945055,0.6909090909090909,1.0,1.05,0.7254545454545455
2025-07-15,Tuesday,Jaydev Vihar,Cloudy,,70,67,,0,0.0,Airport Road,Kalpana Square,20.263005032545916,85.83840560354942,20.243702217983014,85.86571046790318,0.3999999999999999,1.0,1.05,0.41999999999999993
2025-06-09,Monday,Rasulgarh,Humid,,89,84,Bad Roads,7,5.6,Airport Road,Jaydev Vihar,20.332792528957242,85.8347226608239,20.24198622580405,85.87167747894117,0.709090909090909,1.07,1.05,0.7966636363636364
2025-03-22,Saturday,Airport Road,Foggy,,77,78,Accident,21,16.8,Rasulgarh,Airport Road,20.272928691933824,85.78799430926234,20.350774889318405,85.83672358256612,0.6000000000000001,1.21,1.1,0.7986000000000002
2025-06-10,Tuesday,Rasulgarh,Foggy,,83,86,,0,0.0,Kalpana Square,Kalpana Square,20.311066386798696,85.85269894665515,20.317551224798798,85.83523605867057,0.7454545454545454,1.0,1.1,0.82
2025-08-04,Monday,Master Canteen,Sunny,Independence Day,98,100,,0,0.0,Kalpana Square,Airport Road,20.31916530662032,85.86816998517854,20.377198106027393,85.84667102955757,1.0,1.0,1.0,1.0
2025-09-01,Monday,Jaydev Vihar,Cloudy,,85,82,Accident,28,22.4,Khandagiri,Master Canteen,20.29359227178431,85.86042467369364,20.26632928888943,85.77945912891853,0.6727272727272726,1.28,1.05,0.9041454545454545
2025-05-15,Thursday,Jaydev Vihar,Foggy,,78,83,,0,0.0,Jaydev Vihar,Master Canteen,20.36975511638149,85.86669696068432,20.31280574473891,85.8010205387501,0.6909090909090909,1.0,1.1,0.7600000000000001
2025-07-03,Thursday,Khandagiri,Foggy,Rath Yatra,83,85,,0,0.0,Jaydev Vihar,Rasulgarh,20.343920104749703,85.77844542390604,20.28306197586647,85.78937042745613,0.7272727272727273,1.0,1.1,0.8
2025-05-11,Sunday,Jaydev Vihar,Humid,,94,90,VIP Convoy,19,15.2,Khandagiri,Master Canteen,20.26555415414553,85.83515757059607,20.24372326724428,85.79940939406904,0.8181818181818181,1.19,1.05,1.0223181818181817
2025-06-29,Sunday,Khandagiri,Cloudy,,67,70,,0,0.0,Rasulgarh,Airport Road,20.3197284353775,85.79318092247763,20.312999628118053,85.84447134328015,0.4545454545454546,1.0,1.05,0.47727272727272735
2025-02-07,Friday,Jaydev Vihar,Rainy,,109,100,Sports Event,11,8.8,Jaydev Vihar,Master Canteen,20.32290564459026,85.82771341811184,20.327889497197944,85.77229991972231,1.0,1.11,1.2,1.332
2025-07-07,Monday,Jaydev Vihar,Cloudy,,83,85,Political Rally,16,12.8,Master Canteen,Rasulgarh,20.275050046733845,85.86510292004915,20.303097707552546,85.82138075575791,0.7272727272727273,1.16,1.05,0.8858181818181818
2025-05-26,Monday,Jaydev Vihar,Sunny,,81,79,Political Rally,20,16.0,Master Canteen,Khandagiri,20.306074617300457,85.80893697913613,20.272635531784857,85.85329410564812,0.6181818181818182,1.2,1.0,0.7418181818181818
2025-06-02,Monday,Rasulgarh,Rainy,,91,88,,0,0.0,Kalpana Square,Airport Road,20.31768075795729,85.7981394148326,20.328052468365314,85.80608204427894,0.7818181818181817,1.0,1.2,0.938181818181818
2025-07-11,Friday,Master Canteen,Cloudy,,80,81,,0,0.0,Rasulgarh,Jaydev Vihar,20.378473044639716,85.87527411052973,20.366939144166537,85.86467879453235,0.6545454545454545,1.0,1.05,0.6872727272727273
2025-01-21,Tuesday,Jaydev Vihar,Rainy,,90,92,,0,0.0,Jaydev Vihar,Master Canteen,20.30952901480829,85.8030058237448,20.36403433174904,85.85861024873826,0.8545454545454545,1.0,1.2,1.0254545454545454
2025-04-05,Saturday,Khandagiri,Humid,,90,89,Sports Event,15,12.0,Jaydev Vihar,Kalpana Square,20.29080719697146,85.84947257334836,20.37121260193668,85.83358459585124,0.8,1.15,1.05,0.966
2025-04-09,Wednesday,Khandagiri,Foggy,,86,89,Construction Work,10,8.0,Khandagiri,Khandagiri,20.350681162612958,85.83336915431627,20.247322007113272,85.85936497882356,0.8,1.1,1.1,0.9680000000000002
2025-04-11,Friday,Master Canteen,Humid,,80,81,,0,0.0,Master Canteen,Airport Road,20.29341501775069,85.7712359031872,20.26958062095256,85.8482568194823,0.6545454545454545,1.0,1.05,0.6872727272727273
2025-02-02,Sunday,Khandagiri,Humid,,94,99,Accident,24,19.2,Jaydev Vihar,Master Canteen,20.297374193456044,85.8467608976333,20.34122370896167,85.84205565135103,0.9818181818181817,1.24,1.05,1.2783272727272728
2025-04-24,Thursday,Jaydev Vihar,Rainy,,89,93,,0,0.0,Airport Road,Rasulgarh,20.32663014243116,85.86008850403262,20.242241616407426,85.87303045480776,0.8727272727272728,1.0,1.2,1.0472727272727274
2025-04-12,Saturday,Master Canteen,Foggy,,111,100,Bad Roads,8,6.4,Rasulgarh,Kalpana Square,20.3723419666773,85.79854048971575,20.23845183332274,85.77496119578518,1.0,1.08,1.1,1.1880000000000002
2025-04-18,Friday,Khandagiri,Cloudy,,60,55,,0,0.0,Master Canteen,Jaydev Vihar,20.26779092038358,85.83474297362187,20.248805147955824,85.7792941534567,0.18181818181818188,1.0,1.05,0.19090909090909097
2025-02-06,Thursday,Kalpana Square,Humid,,65,65,,0,0.0,Kalpana Square,Kalpana Square,20.33434178727828,85.78289465527001,20.356460127500917,85.80513826816772,0.36363636363636354,1.0,1.05,0.3818181818181817
2025-07-27,Sunday,Rasulgarh,Foggy,,90,92,,0,0.0,Jaydev Vihar,Kalpana Square,20.27772624196694,85.84546096959913,20.230796134489488,85.87630423934843,0.8545454545454545,1.0,1.1,0.9400000000000001
2025-03-06,Thursday,Khandagiri,Sunny,Holi,97,92,Construction Work,12,9.6,Airport Road,Kalpana Square,20.365826700223238,85.81288716573529,20.303398650186068,85.81103806070675,0.8545454545454545,1.12,1.0,0.9570909090909091
2025-03-12,Wednesday,Khandagiri,Rainy,,90,92,Accident,22,17.6,Jaydev Vihar,Jaydev Vihar,20.33656212733889,85.87691365109553,20.301238834024286,85.7939729376815,0.8545454545454545,1.22,1.2,1.2510545454545452
2025-06-24,Tuesday,Master Canteen,Cloudy,,96,100,Political Rally,10,8.0,Airport Road,Rasulgarh,20.37541050533138,85.79258376300038,20.36498662721576,85.78749156862632,1.0,1.1,1.05,1.1550000000000002
2025-07-30,Wednesday,Kalpana Square,Sunny,,65,69,,0,0.0,Kalpana Square,Jaydev Vihar,20.289359570966667,85.87232305580677,20.33044101911167,85.77283375689183,0.4363636363636363,1.0,1.0,0.4363636363636363
2025-04-13,Sunday,Kalpana Square,Rainy,,93,93,,0,0.0,Rasulgarh,Kalpana Square,20.24760526813652,85.79765279622883,20.340114676546598,85.86530864344277,0.8727272727272728,1.0,1.2,1.0472727272727274
2025-08-11,Monday,Rasulgarh,Foggy,,97,100,Bad Roads,6,4.8,Rasulgarh,Master Canteen,20.248202615103743,85.77535195619504,20.311511699715762,85.80611128578228,1.0,1.06,1.1,1.1660000000000001
2025-07-04,Friday,Airport Road,Foggy,,77,76,Sports Event,8,6.4,Khandagiri,Rasulgarh,20.267978814951782,85.78714915663822,20.276497513797498,85.77606099464965,0.5636363636363637,1.08,1.1,0.6696000000000002
2025-09-01,Monday,Kalpana Square,Humid,,65,61,,0,0.0,Kalpana Square,Airport Road,20.328369112702404,85.79899869271719,20.35259144997147,85.82264317215107,0.290909090909091,1.0,1.05,0.3054545454545456
2025-01-24,Friday,Rasulgarh,Sunny,,95,95,Accident,22,17.6,Khandagiri,Rasulgarh,20.327735357479117,85.81729597992484,20.254503838974355,85.82738456385867,0.9090909090909092,1.22,1.0,1.1090909090909091
2025-05-09,Friday,Jaydev Vihar,Cloudy,,70,71,,0,0.0,Rasulgarh,Jaydev Vihar,20.272322236822912,85.80982836547376,20.314093219831932,85.86121187205137,0.47272727272727266,1.0,1.05,0.49636363636363634
2025-05-26,Monday,Airport Road,Humid,,50,55,,0,0.0,Rasulgarh,Khandagiri,20.332578119091163,85.81630701969314,20.274672314177998,85.8492550824648,0.18181818181818188,1.0,1.05,0.19090909090909097
2025-08-31,Sunday,Khandagiri,Rainy,,100,100,Accident,24,19.2,Jaydev Vihar,Kalpana Square,20.376347389879076,85.86928170655153,20.259227053763848,85.85681270634139,1.0,1.24,1.2,1.488
2025-01-13,Monday,Khandagiri,Foggy,,67,65,,0,0.0,Master Canteen,Rasulgarh,20.353383926081847,85.86276468071607,20.23499648234743,85.77281337425896,0.36363636363636354,1.0,1.1,0.3999999999999999
2025-07-30,Wednesday,Airport Road,Humid,,62,61,Construction Work,6,4.8,Jaydev Vihar,Khandagiri,20.362738529216568,85.81804250996618,20.29705238976488,85.80017792224723,0.290909090909091,1.06,1.05,0.32378181818181834
2025-01-01,Wednesday,Airport Road,Rainy,,62,66,,0,0.0,Jaydev Vihar,Khandagiri,20.25546313023467,85.80290941536542,20.315635490230616,85.78655540863247,0.38181818181818183,1.0,1.2,0.4581818181818182
2025-05-07,Wednesday,Master Canteen,Cloudy,,94,90,VIP Convoy,24,19.2,Jaydev Vihar,Kalpana Square,20.260747037075202,85.81316262247083,20.364412677396572,85.78193723500135,0.8181818181818181,1.24,1.05,1.0652727272727271
2025-04-06,Sunday,Master Canteen,Humid,,85,87,,0,0.0,Master Canteen,Kalpana Square,20.243322773441896,85.83713748763623,20.378390937794613,85.85648815214792,0.7636363636363637,1.0,1.05,0.8018181818181819
2025-04-12,Saturday,Jaydev Vihar,Sunny,,79,79,,0,0.0,Rasulgarh,Jaydev Vihar,20.27506425394068,85.84962761804611,20.262135604298933,85.80461166186466,0.6181818181818182,1.0,1.0,0.6181818181818182
2025-08-15,Friday,Khandagiri,Sunny,,60,57,,0,0.0,Khandagiri,Airport Road,20.300671320247506,85.83237318915606,20.345002175677468,85.84256943217295,0.21818181818181825,1.0,1.0,0.21818181818181825
2025-05-27,Tuesday,Master Canteen,Cloudy,,92,88,Bad Roads,10,8.0,Kalpana Square,Kalpana Square,20.23651239346558,85.84364063477473,20.348752568221336,85.78856086370094,0.7818181818181817,1.1,1.05,0.903
2025-08-23,Saturday,Master Canteen,Rainy,,105,100,,0,0.0,Rasulgarh,Jaydev Vihar,20.34050814713354,85.79112840700395,20.35015196266247,85.80427949448021,1.0,1.0,1.2,1.2
2025-03-28,Friday,Airport Road,Foggy,Holi,94,98,VIP Convoy,18,14.4,Khandagiri,Jaydev Vihar,20.365003929748692,85.85501335974901,20.287979637137582,85.83516624728104,0.9636363636363636,1.18,1.1,1.2508
2025-02-05,Wednesday,Master Canteen,Cloudy,,80,76,,0,0.0,Jaydev Vihar,Master Canteen,20.237134283260662,85.82348545822352,20.337108378758295,85.86578702373762,0.5636363636363637,1.0,1.05,0.5918181818181819
2025-07-04,Friday,Kalpana Square,Rainy,Rath Yatra,97,97,,0,0.0,Airport Road,Master Canteen,20.356435090354623,85.83605632403032,20.286093602981413,85.85302673469177,0.9454545454545453,1.0,1.2,1.1345454545454543
2025-04-25,Friday,Airport Road,Foggy,,60,56,,0,0.0,Jaydev Vihar,Master Canteen,20.375113269086405,85.81366742711621,20.319410730454397,85.80159609419972,0.19999999999999996,1.0,1.1,0.21999999999999997
